t_s,roll_deg,roll_erpm,cmd_roll_A,pitch_deg,pitch_erpm,cmd_pitch_A,imu2_roll_deg,imu2_pitch_deg,roll_volt,pitch_volt,dt_ms
5.320,0.7589,1,-0.1672,1.7208,0,-0.1721,0.0000,0.0000,17.20,17.40,20.09
5.340,0.7589,-126,-0.1524,1.7208,0,-0.1721,0.0000,0.0000,17.20,17.20,20.08
5.360,0.7589,-381,-0.0798,1.7208,0,-0.1721,0.0000,0.0000,17.20,17.20,20.08
5.380,0.5668,-387,0.1044,1.6813,0,-0.1681,0.0000,0.0000,17.30,17.30,20.08
5.400,0.5668,-102,0.1078,1.6813,0,-0.1681,0.0000,0.0000,17.30,17.30,20.08
5.420,0.5022,-16,-0.0422,1.6531,0,-0.1653,0.0000,0.0000,17.20,17.30,20.09
5.440,0.5022,-3,-0.0913,1.6531,0,-0.1653,0.0000,0.0000,17.10,17.20,20.07
5.460,0.5022,0,-0.0987,1.6531,0,-0.1653,0.0000,0.0000,17.20,17.20,20.09
5.480,0.5266,4,-0.1053,1.6369,0,-0.1637,0.0000,0.0000,17.20,17.20,20.08
5.500,0.5266,10,-0.1076,1.6369,0,-0.1637,0.0000,0.0000,17.30,17.30,20.07
5.520,0.6213,6,-0.1300,1.6278,0,-0.1628,0.0000,0.0000,17.30,17.20,20.08
5.540,0.6213,0,-0.1277,1.6278,0,-0.1628,0.0000,0.0000,17.30,17.20,20.07
5.560,0.6213,0,-0.1243,1.6278,0,-0.1628,0.0000,0.0000,17.20,17.30,20.07
5.580,0.7060,0,-0.1412,1.6669,0,-0.1667,0.0000,0.0000,17.20,17.30,20.08
5.600,0.7060,0,-0.1412,1.6669,0,-0.1667,0.0000,0.0000,17.30,17.30,20.07
5.620,0.7526,0,-0.1505,1.7191,0,-0.1719,0.0000,0.0000,17.20,17.20,20.09
5.640,0.7526,0,-0.1505,1.7191,0,-0.1719,0.0000,0.0000,17.30,17.30,20.08
5.660,0.7526,0,-0.1505,1.7191,0,-0.1719,0.0000,0.0000,17.30,17.20,20.07
5.680,0.7427,0,-0.1485,1.7671,0,-0.1767,0.0000,0.0000,17.20,17.20,20.09
5.700,0.7427,0,-0.1485,1.7671,0,-0.1767,0.0000,0.0000,17.20,17.20,20.07
5.720,0.6873,0,-0.1375,1.7916,0,-0.1792,0.0000,0.0000,17.30,17.20,20.08
5.740,0.6873,0,-0.1375,1.7916,0,-0.1792,0.0000,0.0000,17.20,17.20,20.07
5.760,0.6873,0,-0.1375,1.7916,0,-0.1792,0.0000,0.0000,17.30,17.20,20.07
5.780,0.6039,-8,-0.1208,1.8526,0,-0.1853,0.0000,0.0000,17.20,17.20,20.07
5.800,0.6039,-15,-0.1162,1.8526,0,-0.1853,0.0000,0.0000,17.20,17.20,20.07
5.820,0.5498,-14,-0.1014,1.9415,0,-0.1941,0.0000,0.0000,17.30,17.20,20.07
5.840,0.5498,0,-0.1020,1.9415,0,-0.1941,0.0000,0.0000,17.20,17.30,20.07
5.860,0.5498,0,-0.1100,1.9415,0,-0.1941,0.0000,0.0000,17.30,17.20,20.08
5.880,0.5796,9,-0.1159,2.0048,0,-0.2005,0.0000,0.0000,17.20,17.30,20.07
5.900,0.5796,10,-0.1211,2.0048,0,-0.2005,0.0000,0.0000,17.30,17.30,20.07
5.920,0.6465,16,-0.1350,2.0615,0,-0.2061,0.0000,0.0000,17.30,17.30,20.08
5.940,0.6465,1,-0.1384,2.0615,0,-0.2061,0.0000,0.0000,17.30,17.30,20.08
5.960,0.6465,0,-0.1299,2.0615,0,-0.2061,0.0000,0.0000,17.30,17.20,20.08
5.980,0.6972,0,-0.1394,2.0933,0,-0.2093,0.0000,0.0000,17.30,17.20,20.08
6.000,0.6972,0,-0.1394,2.0933,0,-0.2093,0.0000,0.0000,17.30,17.20,20.08
6.020,0.7151,0,-0.1430,2.1112,0,-0.2111,0.0000,0.0000,17.30,17.30,20.09
6.040,0.7151,0,-0.1430,2.1112,0,-0.2111,0.0000,0.0000,17.30,17.20,20.08
6.060,0.7151,0,-0.1430,2.1112,0,-0.2111,0.0000,0.0000,17.30,17.30,20.08
6.080,0.6817,0,-0.1363,2.1329,0,-0.2133,0.0000,0.0000,17.30,17.20,20.07
6.100,0.6817,0,-0.1363,2.1329,0,-0.2133,0.0000,0.0000,17.30,17.20,20.07
6.120,0.6367,0,-0.1273,2.1450,0,-0.2145,0.0000,0.0000,17.20,17.30,20.08
6.140,0.6367,0,-0.1273,2.1450,0,-0.2145,0.0000,0.0000,17.30,17.20,20.07
6.160,0.6367,-11,-0.1273,2.1450,0,-0.2145,0.0000,0.0000,17.30,17.20,20.07
6.180,0.5859,-5,-0.1109,2.1488,0,-0.2149,0.0000,0.0000,17.20,17.30,20.07
6.200,0.5859,-2,-0.1143,2.1488,0,-0.2149,0.0000,0.0000,17.30,17.30,20.07
6.220,0.5845,0,-0.1157,2.1557,0,-0.2156,0.0000,0.0000,17.30,17.30,20.08
6.240,0.5845,4,-0.1169,2.1557,0,-0.2156,0.0000,0.0000,17.30,17.30,20.07
6.260,0.5845,7,-0.1192,2.1557,0,-0.2156,0.0000,0.0000,17.20,17.20,20.07
6.280,0.6256,6,-0.1291,2.1642,0,-0.2164,0.0000,0.0000,17.20,17.20,20.07
6.300,0.6256,0,-0.1285,2.1642,0,-0.2164,0.0000,0.0000,17.20,17.20,20.07
6.320,0.6666,0,-0.1333,2.1727,0,-0.2173,0.0000,0.0000,17.20,17.30,20.08
6.340,0.6666,0,-0.1333,2.1727,0,-0.2173,0.0000,0.0000,17.20,17.30,20.06
6.360,0.6666,0,-0.1333,2.1727,0,-0.2173,0.0000,0.0000,17.30,17.20,20.07
6.380,0.6859,0,-0.1372,2.1837,0,-0.2184,0.0000,0.0000,17.30,17.20,20.07
6.400,0.6859,0,-0.1372,2.1837,0,-0.2184,0.0000,0.0000,17.30,17.20,20.09
6.420,0.6776,0,-0.1355,2.1892,0,-0.2189,0.0000,0.0000,17.30,17.20,20.09
6.440,0.6776,0,-0.1355,2.1892,0,-0.2189,0.0000,0.0000,17.20,17.30,20.07
6.460,0.6776,0,-0.1355,2.1892,0,-0.2189,0.0000,0.0000,17.30,17.30,20.07
6.480,0.6542,0,-0.1308,2.1986,0,-0.2199,0.0000,0.0000,17.20,17.30,20.07
6.500,0.6542,0,-0.1308,2.1986,0,-0.2199,0.0000,0.0000,17.30,17.20,20.07
6.520,0.6227,-3,-0.1245,2.2135,0,-0.2213,0.0000,0.0000,17.30,17.30,20.08
6.540,0.6227,-4,-0.1228,2.2135,0,-0.2213,0.0000,0.0000,17.20,17.30,20.07
6.560,0.6227,-4,-0.1223,2.2135,0,-0.2213,0.0000,0.0000,17.30,17.20,20.07
6.580,0.6062,0,-0.1189,2.2244,0,-0.2224,0.0000,0.0000,17.30,17.30,20.09
6.600,0.6062,0,-0.1212,2.2244,0,-0.2224,0.0000,0.0000,17.30,17.20,20.07
6.620,0.6265,3,-0.1253,2.2285,0,-0.2229,0.0000,0.0000,17.30,17.30,20.08
6.640,0.6265,4,-0.1270,2.2285,0,-0.2229,0.0000,0.0000,17.20,17.20,20.07
6.660,0.6265,1,-0.1276,2.2285,0,-0.2229,0.0000,0.0000,17.30,17.30,20.09
6.680,0.6663,0,-0.1338,2.2440,0,-0.2244,0.0000,0.0000,17.30,17.20,20.07
6.700,0.6663,0,-0.1333,2.2440,0,-0.2244,0.0000,0.0000,17.30,17.20,20.09
6.720,0.6951,0,-0.1390,2.2427,0,-0.2243,0.0000,0.0000,17.30,17.30,20.07
6.740,0.6951,0,-0.1390,2.2427,0,-0.2243,0.0000,0.0000,17.20,17.20,20.07
6.760,0.6951,0,-0.1390,2.2427,0,-0.2243,0.0000,0.0000,17.30,17.20,20.09
6.780,0.6937,0,-0.1387,2.2495,0,-0.2250,0.0000,0.0000,17.30,17.20,20.08
6.800,0.6937,0,-0.1387,2.2495,0,-0.2250,0.0000,0.0000,17.20,17.30,20.07
6.820,0.6772,0,-0.1354,2.2604,0,-0.2260,0.0000,0.0000,17.30,17.20,20.08
6.840,0.6772,0,-0.1354,2.2604,0,-0.2260,0.0000,0.0000,17.20,17.20,20.08
6.860,0.6772,0,-0.1354,2.2604,0,-0.2260,0.0000,0.0000,17.30,17.40,20.08
6.880,0.6552,-1,-0.1310,2.2630,0,-0.2263,0.0000,0.0000,17.20,17.20,20.08
6.900,0.6552,-1,-0.1305,2.2630,0,-0.2263,0.0000,0.0000,17.20,17.20,20.08
6.920,0.6401,-2,-0.1274,2.2671,0,-0.2267,0.0000,0.0000,17.20,17.30,20.07
6.940,0.6401,0,-0.1269,2.2671,0,-0.2267,0.0000,0.0000,17.20,17.30,20.07
6.960,0.6401,0,-0.1280,2.2671,0,-0.2267,0.0000,0.0000,17.30,17.20,20.08
6.980,0.6524,2,-0.1305,2.2767,0,-0.2277,0.0000,0.0000,17.20,17.20,20.09
7.000,0.6524,1,-0.1316,2.2767,0,-0.2277,0.0000,0.0000,17.30,17.30,20.07
7.020,0.6784,0,-0.1362,2.2892,0,-0.2289,0.0000,0.0000,17.10,17.20,20.09
7.040,0.6784,0,-0.1357,2.2892,0,-0.2289,0.0000,0.0000,17.30,17.20,20.07
7.060,0.6784,0,-0.1357,2.2892,0,-0.2289,0.0000,0.0000,17.20,17.20,20.07
7.080,0.6921,0,-0.1384,2.2921,0,-0.2292,0.0000,0.0000,17.30,17.20,20.08
7.100,0.6921,0,-0.1384,2.2921,0,-0.2292,0.0000,0.0000,17.20,17.20,20.07
7.120,0.6989,0,-0.1398,2.2935,0,-0.2293,0.0000,0.0000,17.30,17.30,20.08
7.140,0.6989,0,-0.1398,2.2935,0,-0.2293,0.0000,0.0000,17.20,17.20,20.08
7.160,0.6989,0,-0.1398,2.2935,0,-0.2293,0.0000,0.0000,17.20,17.20,20.07
7.180,0.6907,0,-0.1381,2.2989,0,-0.2299,0.0000,0.0000,17.20,17.30,20.08
7.200,0.6907,0,-0.1381,2.2989,0,-0.2299,0.0000,0.0000,17.20,17.20,20.08
7.220,0.6810,0,-0.1362,2.3112,0,-0.2311,0.0000,0.0000,17.30,17.20,20.07
7.240,0.6810,0,-0.1362,2.3112,0,-0.2311,0.0000,0.0000,17.20,17.10,20.07
7.260,0.6810,-1,-0.1362,2.3112,0,-0.2311,0.0000,0.0000,17.30,17.30,20.07
7.280,0.6659,0,-0.1326,2.3152,0,-0.2315,0.0000,0.0000,17.20,17.30,20.09
7.300,0.6659,0,-0.1332,2.3152,0,-0.2315,0.0000,0.0000,17.20,17.20,20.08
7.320,0.6659,0,-0.1332,2.3152,0,-0.2315,0.0000,0.0000,17.30,17.30,20.07
7.340,0.6659,0,-0.1332,2.3152,0,-0.2315,0.0000,0.0000,17.30,17.20,20.07
7.360,0.6659,1,-0.1332,2.3152,0,-0.2315,0.0000,0.0000,17.30,17.20,20.06
7.380,0.6782,0,-0.1362,2.3249,0,-0.2325,0.0000,0.0000,17.40,17.30,20.08
7.400,0.6782,0,-0.1356,2.3249,0,-0.2325,0.0000,0.0000,17.30,17.20,20.08
7.420,0.6919,0,-0.1384,2.3277,0,-0.2328,0.0000,0.0000,17.20,17.30,20.09
7.440,0.6919,0,-0.1384,2.3277,0,-0.2328,0.0000,0.0000,17.30,17.30,20.08
7.460,0.6919,0,-0.1384,2.3277,0,-0.2328,0.0000,0.0000,17.20,17.20,20.07
7.480,0.6973,0,-0.1395,2.3360,0,-0.2336,0.0000,0.0000,17.10,17.20,20.09
7.500,0.6973,0,-0.1395,2.3360,0,-0.2336,0.0000,0.0000,17.30,17.20,20.08
7.520,0.6889,0,-0.1378,2.3415,0,-0.2342,0.0000,0.0000,17.30,17.20,20.07
7.540,0.6889,0,-0.1378,2.3415,0,-0.2342,0.0000,0.0000,17.30,17.30,20.07
7.560,0.6889,0,-0.1378,2.3415,0,-0.2342,0.0000,0.0000,17.30,17.20,20.06
7.580,0.6889,0,-0.1378,2.3415,0,-0.2342,0.0000,0.0000,17.30,17.10,20.08
7.600,0.6889,0,-0.1378,2.3415,0,-0.2342,0.0000,0.0000,17.20,17.20,20.07
7.620,0.6824,0,-0.1365,2.3400,0,-0.2340,0.0000,0.0000,17.20,17.30,20.07
7.640,0.6824,-1,-0.1365,2.3400,0,-0.2340,0.0000,0.0000,17.30,17.20,20.07
7.660,0.6824,0,-0.1359,2.3400,0,-0.2340,0.0000,0.0000,17.30,17.20,20.06
7.680,0.6880,0,-0.1376,2.3483,0,-0.2348,0.0000,0.0000,17.30,17.20,20.08
7.700,0.6880,0,-0.1376,2.3483,0,-0.2348,0.0000,0.0000,17.40,17.30,20.07
7.720,0.7000,0,-0.1400,2.3580,0,-0.2358,0.0000,0.0000,17.20,17.20,20.09
7.740,0.7000,0,-0.1400,2.3580,0,-0.2358,0.0000,0.0000,17.30,17.20,20.07
7.760,0.7000,0,-0.1400,2.3580,0,-0.2358,0.0000,0.0000,17.20,17.10,20.07
7.780,0.7273,0,-0.1455,2.3993,0,-0.2399,0.0000,0.0000,17.30,17.20,20.10
7.800,0.7273,0,-0.1455,2.3993,0,-0.2399,0.0000,0.0000,17.30,17.20,20.07
7.820,0.7573,0,-0.1515,2.4269,0,-0.2427,0.0000,0.0000,17.30,17.20,20.09
7.840,0.7573,0,-0.1515,2.4269,0,-0.2427,0.0000,0.0000,17.20,17.20,20.08
7.860,0.7573,0,-0.1515,2.4269,0,-0.2427,0.0000,0.0000,17.20,17.10,20.08
7.880,0.7901,0,-0.1580,2.4409,0,-0.2441,0.0000,0.0000,17.30,17.20,20.09
7.900,0.7901,0,-0.1580,2.4409,0,-0.2441,0.0000,0.0000,17.20,17.40,20.07
7.920,0.8226,0,-0.1645,2.4548,0,-0.2455,0.0000,0.0000,17.30,17.20,20.09
7.940,0.8226,0,-0.1645,2.4548,0,-0.2455,0.0000,0.0000,17.20,17.30,20.09
7.960,0.8226,0,-0.1645,2.4548,0,-0.2455,0.0000,0.0000,17.30,17.20,20.07
7.980,0.8485,0,-0.1697,2.4674,0,-0.2467,0.0000,0.0000,17.20,17.20,20.09
8.000,0.8485,0,-0.1697,2.4674,0,-0.2467,0.0000,0.0000,17.30,17.20,20.07
8.020,0.8839,-38,-0.1768,2.4970,0,-0.2497,0.0000,0.0000,17.20,17.20,20.08
8.040,0.8839,-98,-0.1551,2.4970,0,-0.2497,0.0000,0.0000,17.30,17.20,20.07
8.060,0.8839,-237,-0.1208,2.4970,0,-0.2497,0.0000,0.0000,17.30,17.30,20.07
8.080,1.0479,-333,-0.0742,2.5249,0,-0.2525,0.0000,0.0000,17.30,17.30,20.08
8.100,1.0479,-141,-0.0193,2.5249,0,-0.2525,0.0000,0.0000,17.30,17.30,20.07
8.120,1.3489,-10,-0.1892,2.5521,0,-0.2552,0.0000,0.0000,17.30,17.20,20.09
8.140,1.3489,-22,-0.2641,2.5521,0,-0.2552,0.0000,0.0000,17.20,17.10,20.09
8.160,1.3489,-11,-0.2572,2.5521,0,-0.2552,0.0000,0.0000,17.20,17.20,20.07
8.180,1.7892,3,-0.3516,2.5712,0,-0.2571,0.0000,0.0000,17.10,17.30,20.09
8.200,1.7892,3,-0.3596,2.5712,0,-0.2571,0.0000,0.0000,17.30,17.20,20.06
8.220,2.3415,4,-0.4700,2.5693,0,-0.2569,0.0000,0.0000,17.20,17.20,20.07
8.240,2.3415,0,-0.4706,2.5693,0,-0.2569,0.0000,0.0000,17.30,17.20,20.09
8.260,2.3415,2,-0.4683,2.5693,0,-0.2569,0.0000,0.0000,17.20,17.30,20.07
8.280,2.9499,14,-0.5911,2.5606,0,-0.2561,0.0000,0.0000,17.30,17.20,20.09
8.300,2.9499,-2,-0.5980,2.5606,0,-0.2561,0.0000,0.0000,17.30,17.20,20.07
8.320,3.5057,-60,-0.7000,2.5591,0,-0.2559,0.0000,0.0000,17.20,17.30,20.07
8.340,3.5057,57,-0.6669,2.5591,0,-0.2559,0.0000,0.0000,17.20,17.20,20.09
8.360,3.5057,158,-0.7337,2.5591,0,-0.2559,0.0000,0.0000,17.30,17.30,20.07
8.380,3.8599,217,-0.8623,2.5355,0,-0.2535,0.0000,0.0000,17.20,17.20,20.09
8.400,3.8599,47,-0.8960,2.5355,0,-0.2535,0.0000,0.0000,17.20,17.20,20.06
8.420,3.8101,-32,-0.7889,2.5281,0,-0.2528,0.0000,0.0000,17.30,17.20,20.07
8.440,3.8101,-215,-0.7437,2.5281,0,-0.2528,0.0000,0.0000,17.20,17.30,20.07
8.460,3.8101,-354,-0.6392,2.5281,0,-0.2528,0.0000,0.0000,17.30,17.20,20.08
8.480,3.4441,-395,-0.4865,2.5316,0,-0.2532,0.0000,0.0000,17.30,17.10,20.09
8.500,3.4441,-845,-0.4631,2.5316,0,-0.2532,0.0000,0.0000,17.20,17.20,20.07
8.520,3.0312,-600,-0.1234,2.5582,0,-0.2558,0.0000,0.0000,17.30,17.20,20.07
8.540,3.0312,10,-0.2634,2.5582,0,-0.2558,0.0000,0.0000,17.20,17.30,20.08
8.560,3.0312,-132,-0.6119,2.5582,0,-0.2558,0.0000,0.0000,17.20,17.20,20.07
8.580,2.6638,-619,-0.4573,2.6033,0,-0.2603,0.0000,0.0000,17.20,17.20,20.09
8.600,2.6638,-1483,-0.1790,2.6033,0,-0.2603,0.0000,0.0000,17.10,17.10,20.07
8.620,2.5436,-1438,0.3387,2.6586,0,-0.2659,0.0000,0.0000,17.20,17.30,20.07
8.640,2.5436,-821,0.3130,2.6586,0,-0.2659,0.0000,0.0000,17.30,17.30,20.07
8.660,2.5436,-289,-0.0396,2.6586,0,-0.2659,0.0000,0.0000,17.30,17.20,20.07
8.680,2.5475,66,-0.3443,2.7337,0,-0.2734,0.0000,0.0000,17.30,17.20,20.08
8.700,2.5475,-19,-0.5472,2.7337,0,-0.2734,0.0000,0.0000,17.30,17.20,20.09
8.720,2.6576,10,-0.5207,2.8215,0,-0.2821,0.0000,0.0000,17.40,17.10,20.07
8.740,2.6576,-577,-0.5372,2.8215,0,-0.2821,0.0000,0.0000,17.30,17.20,20.09
8.760,2.6576,-1110,-0.2018,2.8215,0,-0.2821,0.0000,0.0000,17.20,17.20,20.08
8.780,2.8423,100,0.0658,2.8962,0,-0.2896,0.0000,0.0000,17.20,17.20,20.09
8.800,2.8423,725,-0.6256,2.8962,0,-0.2896,0.0000,0.0000,17.20,17.20,20.09
8.820,2.8845,376,-0.9912,2.9633,0,-0.2963,0.0000,0.0000,17.30,17.20,20.10
8.840,2.8845,-994,-0.7918,2.9633,0,-0.2963,0.0000,0.0000,17.20,17.20,20.09
8.860,2.8845,-581,-0.0089,2.9633,2,-0.2963,0.0000,0.0000,17.30,17.20,20.08
8.880,2.8676,231,-0.2415,3.0098,0,-0.3021,0.0000,0.0000,17.20,17.20,20.08
8.900,2.8676,279,-0.7055,3.0098,0,-0.3010,0.0000,0.0000,17.20,17.20,20.08
8.920,2.7059,-57,-0.7006,3.0621,0,-0.3062,0.0000,0.0000,17.20,17.20,20.08
8.940,2.7059,-743,-0.5086,3.0621,0,-0.3062,0.0000,0.0000,17.40,17.20,20.09
8.960,2.7059,-1039,-0.1166,3.0621,0,-0.3062,0.0000,0.0000,17.30,17.20,20.08
8.980,2.6332,-1555,0.0671,3.0923,-1,-0.3092,0.0000,0.0000,17.20,17.20,20.08
9.000,2.6332,-64,0.3619,3.0923,2,-0.3087,0.0000,0.0000,17.20,17.20,20.09
9.020,2.6218,-17,-0.4878,3.1000,-3,-0.3111,0.0000,0.0000,17.30,17.10,20.07
9.040,2.6218,12,-0.5146,3.1000,1,-0.3083,0.0000,0.0000,17.20,17.20,20.09
9.060,2.6218,-6,-0.5312,3.1000,0,-0.3106,0.0000,0.0000,17.20,17.20,20.08
9.080,2.7199,-99,-0.5405,3.1186,-1,-0.3119,0.0000,0.0000,17.20,17.20,20.08
9.100,2.7199,0,-0.4874,3.1186,0,-0.3113,0.0000,0.0000,17.30,17.20,20.07
9.120,2.8523,26,-0.5705,3.1632,0,-0.3163,0.0000,0.0000,17.20,17.20,20.07
9.140,2.8523,107,-0.5853,3.1632,0,-0.3163,0.0000,0.0000,17.30,17.30,20.09
9.160,2.8523,12,-0.6316,3.1632,0,-0.3163,0.0000,0.0000,17.30,17.20,20.07
9.180,2.9436,12,-0.5956,3.2043,0,-0.3204,0.0000,0.0000,17.30,17.20,20.09
9.200,2.9436,64,-0.5956,3.2043,0,-0.3204,0.0000,0.0000,17.30,17.30,20.09
9.220,2.9023,-12,-0.6170,3.2310,0,-0.3231,0.0000,0.0000,17.30,17.20,20.07
9.240,2.9023,-66,-0.5736,3.2310,0,-0.3231,0.0000,0.0000,17.30,17.30,20.09
9.260,2.9023,-236,-0.5427,3.2310,0,-0.3231,0.0000,0.0000,17.10,17.20,20.07
9.280,2.7870,-106,-0.4225,3.2291,0,-0.3229,0.0000,0.0000,17.20,17.20,20.09
9.300,2.7870,3,-0.4968,3.2291,0,-0.3229,0.0000,0.0000,17.30,17.30,20.09
9.320,2.7885,26,-0.5594,3.2223,0,-0.3222,0.0000,0.0000,17.30,17.20,20.07
9.340,2.7885,2,-0.5726,3.2223,0,-0.3222,0.0000,0.0000,17.30,17.30,20.09
9.360,2.9290,-38,-0.5869,3.2320,0,-0.3232,0.0000,0.0000,17.30,17.30,20.08
9.380,2.9290,-4,-0.5641,3.2320,0,-0.3232,0.0000,0.0000,17.20,17.20,20.08
9.400,2.9290,-1,-0.5835,3.2320,0,-0.3232,0.0000,0.0000,17.20,17.20,20.09
9.420,3.1321,-1,-0.6258,3.2188,0,-0.3219,0.0000,0.0000,17.30,17.30,20.07
9.440,3.1321,9,-0.6258,3.2188,0,-0.3219,0.0000,0.0000,17.20,17.20,20.09
9.460,3.3125,-1,-0.6676,3.2086,0,-0.3209,0.0000,0.0000,17.30,17.10,20.08
9.480,3.3125,0,-0.6619,3.2086,0,-0.3209,0.0000,0.0000,17.30,17.20,20.09
9.500,3.3125,-8,-0.6625,3.2086,0,-0.3209,0.0000,0.0000,17.20,17.10,20.07
9.520,3.4469,-8,-0.6848,3.1755,0,-0.3176,0.0000,0.0000,17.30,17.20,20.07
9.540,3.4469,-23,-0.6848,3.1755,0,-0.3176,0.0000,0.0000,17.20,17.20,20.07
9.560,3.5510,-57,-0.6971,3.1558,0,-0.3156,0.0000,0.0000,17.20,17.10,20.07
9.580,3.5510,-120,-0.6776,3.1558,0,-0.3156,0.0000,0.0000,17.30,17.20,20.09
9.600,3.5510,-151,-0.6416,3.1558,0,-0.3156,0.0000,0.0000,17.30,17.20,20.07
9.620,3.6279,-211,-0.6393,3.1652,0,-0.3165,0.0000,0.0000,17.20,17.10,20.07
9.640,3.6279,-6,-0.6050,3.1652,0,-0.3165,0.0000,0.0000,17.30,17.30,20.08
9.660,3.6252,-3,-0.7216,3.2086,0,-0.3209,0.0000,0.0000,17.20,17.20,20.06
9.680,3.6252,-89,-0.7233,3.2086,0,-0.3209,0.0000,0.0000,17.30,17.20,20.09
9.700,3.6252,-401,-0.6742,3.2086,0,-0.3209,0.0000,0.0000,17.30,17.20,20.07
9.720,3.5884,-774,-0.4885,3.2092,0,-0.3209,0.0000,0.0000,17.20,17.20,20.06
9.740,3.5884,-258,-0.2754,3.2092,0,-0.3209,0.0000,0.0000,17.20,17.20,20.07
9.760,3.4110,228,-0.5348,3.1893,0,-0.3189,0.0000,0.0000,17.20,17.20,20.15
9.780,3.4110,-26,-0.8125,3.1893,0,-0.3189,0.0000,0.0000,17.20,17.20,20.09
9.800,3.4110,-707,-0.6673,3.1893,0,-0.3189,0.0000,0.0000,17.30,17.20,20.07
9.820,3.2922,-1097,-0.2544,3.2070,-1,-0.3207,0.0000,0.0000,17.20,17.10,20.07
9.840,3.2922,-602,-0.0316,3.2070,2,-0.3201,0.0000,0.0000,17.20,17.30,20.10
9.860,3.2339,53,-0.3028,3.2338,0,-0.3245,0.0000,0.0000,17.20,17.20,20.07
9.880,3.2339,-1,-0.6771,3.2338,0,-0.3234,0.0000,0.0000,17.20,17.10,20.09
9.900,3.2339,-18,-0.6462,3.2338,0,-0.3234,0.0000,0.0000,17.20,17.20,20.09
9.920,3.2762,-897,-0.6450,3.2712,-3,-0.3271,0.0000,0.0000,17.20,17.20,20.07
9.940,3.2762,-38,-0.1427,3.2712,2,-0.3254,0.0000,0.0000,17.20,17.10,20.07
9.960,3.3546,30,-0.6492,3.2982,3,-0.3310,0.0000,0.0000,17.20,17.20,20.08
9.980,3.3546,264,-0.6881,3.2982,0,-0.3315,0.0000,0.0000,17.20,17.20,20.09
10.000,3.3546,-412,-0.8218,3.2982,0,-0.3298,0.0000,0.0000,17.20,17.20,20.08
10.020,3.4083,-44,-0.4462,3.3462,-1,-0.3346,0.0000,0.0000,17.30,17.20,20.08
10.040,3.4083,2,-0.6565,3.3462,2,-0.3340,0.0000,0.0000,17.20,17.20,20.09
10.060,3.4454,224,-0.6902,3.3999,-1,-0.3411,0.0000,0.0000,17.30,17.20,20.07
10.080,3.4454,-179,-0.8171,3.3999,0,-0.3394,0.0000,0.0000,17.20,17.20,20.08
10.100,3.4454,-13,-0.5868,3.3999,-1,-0.3400,0.0000,0.0000,17.30,17.20,20.09
10.120,3.5429,0,-0.7011,3.4383,0,-0.3433,0.0000,0.0000,17.20,17.20,20.07
